date,temperature_2m,precipitation,snowfall,snow_depth,soil_temperature_0_to_7cm,wind_speed_10m,surface_pressure,cloud_cover,relative_humidity_2m,weather_code
2025-05-09 07:00:00+00:00,10.5035,0.0,0.0,0.0,11.7535,6.7205353,1016.45654,100.0,63.21857,3.0
2025-05-09 08:00:00+00:00,9.953501,0.0,0.0,0.0,11.0535,5.5216303,1016.64105,100.0,68.16334,3.0
2025-05-09 09:00:00+00:00,9.6035,0.0,0.0,0.0,10.453501,5.2478566,1016.53284,100.0,72.76644,3.0
2025-05-09 10:00:00+00:00,8.8035,0.0,0.0,0.0,9.8035,4.510787,1016.41284,100.0,78.959045,3.0
2025-05-09 11:00:00+00:00,8.3535,0.0,0.0,0.0,9.153501,4.1125174,1016.302,100.0,81.1179,3.0
2025-05-09 12:00:00+00:00,8.0535,0.0,0.0,0.0,8.5535,3.3092597,1016.1951,92.0,81.927704,3.0
2025-05-09 13:00:00+00:00,7.4535,0.0,0.0,0.0,7.6035,3.362677,1016.3781,100.0,82.42267,3.0
2025-05-09 14:00:00+00:00,8.953501,0.0,0.0,0.0,8.0035,4.2136917,1016.41693,100.0,77.89273,3.0
2025-05-09 15:00:00+00:00,9.6035,0.0,0.0,0.0,9.3035,3.3092597,1016.53284,100.0,76.1275,3.0
2025-05-09 16:00:00+00:00,10.903501,0.0,0.0,0.0,11.153501,2.52,1016.36743,100.0,71.5094,3.0
2025-05-09 17:00:00+00:00,12.403501,0.0,0.0,0.0,13.403501,4.198285,1016.10706,80.0,65.214554,3.0
2025-05-09 18:00:00+00:00,14.153501,0.0,0.0,0.0,15.703501,5.318383,1015.65424,100.0,56.988266,3.0
2025-05-09 19:00:00+00:00,15.9035,0.0,0.0,0.0,18.0035,5.5567255,1015.20074,100.0,49.357437,3.0
2025-05-09 20:00:00+00:00,17.053501,0.0,0.0,0.0,19.803501,7.44121,1014.53357,100.0,43.845932,3.0
2025-05-09 21:00:00+00:00,18.1035,0.0,0.0,0.0,21.3535,8.37532,1014.0625,100.0,38.12383,3.0
2025-05-09 22:00:00+00:00,18.8535,0.0,0.0,0.0,22.4035,8.225035,1013.58405,100.0,34.011936,3.0
2025-05-09 23:00:00+00:00,19.1035,0.0,0.0,0.0,22.7535,9.505977,1013.0936,100.0,31.744812,3.0
2025-05-10 00:00:00+00:00,18.9535,0.0,0.0,0.0,22.6035,11.39842,1012.5932,100.0,32.043194,3.0
2025-05-10 01:00:00+00:00,18.553501,0.0,0.0,0.0,22.0035,13.504799,1012.1864,100.0,31.813728,3.0
2025-05-10 02:00:00+00:00,16.303501,0.0,0.0,0.0,20.553501,15.158522,1011.8342,100.0,38.00506,3.0
2025-05-10 03:00:00+00:00,14.8535,0.0,0.0,0.0,18.9035,13.767352,1011.79865,100.0,47.04356,3.0
2025-05-10 04:00:00+00:00,14.0035,0.0,0.0,0.0,17.3535,12.043869,1011.7781,100.0,50.937557,3.0
2025-05-10 05:00:00+00:00,13.153501,0.0,0.0,0.0,16.0035,11.35285,1011.9554,100.0,51.06453,3.0
2025-05-10 06:00:00+00:00,12.653501,0.0,0.0,0.0,14.8535,9.6228485,1011.5458,100.0,53.135452,3.0
2025-05-10 07:00:00+00:00,12.0535,0.0,0.0,0.0,13.8535,8.149847,1011.23303,100.0,58.061287,3.0
2025-05-10 08:00:00+00:00,11.8035,0.0,0.0,0.0,13.203501,7.458606,1010.7302,100.0,60.490913,3.0
2025-05-10 09:00:00+00:00,11.3535,0.0,0.0,0.0,12.6035,4.724786,1010.32153,100.0,64.30591,3.0
2025-05-10 10:00:00+00:00,10.653501,0.0,0.0,0.0,12.0035,2.9522195,1009.90704,100.0,73.97353,3.0
2025-05-10 11:00:00+00:00,10.6035,0.0,0.0,0.0,11.5035,2.0991426,1009.80646,100.0,76.2924,3.0
2025-05-10 12:00:00+00:00,10.403501,0.0,0.0,0.0,11.1035,1.609969,1009.70215,100.0,77.58206,3.0
2025-05-10 13:00:00+00:00,10.0535,0.0,0.0,0.0,10.6035,3.319036,1009.296,100.0,75.41638,3.0
2025-05-10 14:00:00+00:00,10.453501,0.0,0.0,0.0,10.7535,3.189608,1009.604,100.0,70.438896,3.0
2025-05-10 15:00:00+00:00,11.0535,0.0,0.0,0.0,11.453501,1.6199999,1009.6192,100.0,67.44887,3.0
2025-05-10 16:00:00+00:00,12.1035,0.0,0.0,0.0,12.8035,0.71999997,1009.3476,100.0,62.92808,3.0
2025-05-10 17:00:00+00:00,13.0535,0.0,0.0,0.0,14.5035,2.8460495,1009.4703,100.0,59.74759,3.0
2025-05-10 18:00:00+00:00,14.203501,0.0,0.0,0.0,16.2035,4.1125174,1009.49884,100.0,54.11054,3.0
2025-05-10 19:00:00+00:00,15.403501,0.0,0.0,0.0,17.6035,5.4119864,1009.42896,100.0,45.25015,3.0
2025-05-10 20:00:00+00:00,16.6035,0.0,0.0,0.0,18.6535,10.163227,1009.1602,100.0,38.91387,3.0
2025-05-10 21:00:00+00:00,15.5035,0.0,0.0,0.0,18.303501,16.563911,1009.33234,100.0,40.86244,3.0
2025-05-10 22:00:00+00:00,13.653501,0.0,0.0,0.0,17.3535,17.10284,1009.7832,100.0,44.43153,3.0
2025-05-10 23:00:00+00:00,12.653501,0.2,0.0,0.0,16.6035,13.350371,1009.5598,100.0,50.567684,51.0
2025-05-11 00:00:00+00:00,13.903501,0.0,0.0,0.0,16.803501,15.070633,1008.7965,100.0,48.460728,3.0
2025-05-11 01:00:00+00:00,16.4035,0.0,0.0,0.0,18.1035,15.367616,1008.26166,100.0,37.629337,3.0
2025-05-11 02:00:00+00:00,16.1535,0.0,0.0,0.0,17.7535,14.2336645,1007.75916,86.0,40.76119,3.0
2025-05-11 03:00:00+00:00,15.3035,0.0,0.0,0.0,16.9035,12.168319,1007.3411,82.0,48.003464,3.0
2025-05-11 04:00:00+00:00,14.5535,0.0,0.0,0.0,15.953501,10.8029995,1007.2235,83.0,51.98668,3.0
2025-05-11 05:00:00+00:00,13.6035,0.0,0.0,0.0,15.1035,10.546525,1007.2,96.0,56.848614,3.0
2025-05-11 06:00:00+00:00,12.7535,0.0,0.0,0.0,14.403501,8.6193495,1006.4842,91.0,60.72014,3.0
2025-05-11 07:00:00+00:00,11.7535,0.0,0.0,0.0,13.6035,6.59154,1005.8634,100.0,65.52344,3.0
2025-05-11 08:00:00+00:00,11.453501,0.0,0.0,0.0,13.0535,5.7176566,1005.45874,99.0,67.767555,3.0
2025-05-11 09:00:00+00:00,11.153501,0.0,0.0,0.0,12.6035,7.2,1005.15356,100.0,71.80411,3.0
2025-05-11 10:00:00+00:00,11.0535,0.0,0.0,0.0,12.3035,11.132385,1004.8531,100.0,76.62796,3.0
2025-05-11 11:00:00+00:00,11.0035,0.0,0.0,0.0,12.1035,12.093534,1004.7526,100.0,78.20845,3.0
2025-05-11 12:00:00+00:00,10.8035,0.0,0.0,0.0,11.903501,11.755254,1004.35034,100.0,79.52553,3.0
2025-05-11 13:00:00+00:00,10.703501,0.0,0.0,0.0,11.5035,9.3962755,1004.05,100.0,77.62895,3.0
2025-05-11 14:00:00+00:00,10.703501,0.0,0.0,0.0,11.403501,8.2584505,1003.6528,100.0,77.8954,3.0
2025-05-11 15:00:00+00:00,11.0035,0.0,0.0,0.0,11.703501,7.072878,1003.3625,100.0,76.3579,3.0
2025-05-11 16:00:00+00:00,11.703501,0.0,0.0,0.0,12.453501,5.7628117,1002.98267,100.0,72.402725,3.0
2025-05-11 17:00:00+00:00,13.5035,0.0,0.0,0.0,14.5535,6.1437774,1002.53076,100.0,61.745567,3.0
2025-05-11 18:00:00+00:00,13.5035,0.0,0.0,0.0,15.153501,6.7469993,1002.1336,100.0,59.650566,3.0
2025-05-11 19:00:00+00:00,14.3535,0.0,0.0,0.0,16.3535,9.47012,1002.05505,100.0,53.587986,3.0
2025-05-11 20:00:00+00:00,13.8535,0.5,0.0,0.0,16.6035,10.464798,1001.8442,100.0,57.90677,53.0
2025-05-11 21:00:00+00:00,13.3035,0.6,0.0,0.0,16.2535,10.837435,1001.4334,59.0,64.079865,53.0
2025-05-11 22:00:00+00:00,15.6535,0.0,0.0,0.0,17.553501,10.601679,1000.5969,95.0,51.207516,3.0
2025-05-11 23:00:00+00:00,13.453501,1.6,0.0,0.0,17.6035,16.616642,1000.74207,100.0,67.03043,61.0
2025-05-12 00:00:00+00:00,12.2535,0.4,0.0,0.0,16.4535,6.7205353,1000.7126,100.0,72.257286,51.0
2025-05-12 01:00:00+00:00,13.5035,0.2,0.0,0.0,17.053501,11.542478,1000.6441,100.0,63.033543,51.0
2025-05-12 02:00:00+00:00,12.653501,0.0,0.0,0.0,16.2035,11.391313,1000.7223,99.0,68.72052,3.0
2025-05-12 03:00:00+00:00,12.0535,0.0,0.0,0.0,15.203501,8.287822,1000.90625,90.0,71.97347,3.0
2025-05-12 04:00:00+00:00,11.703501,0.0,0.0,0.0,14.2535,7.6367526,1001.3939,100.0,77.25697,3.0
2025-05-12 05:00:00+00:00,11.403501,0.0,0.0,0.0,13.453501,9.195868,1001.38635,75.0,77.20959,2.0
2025-05-12 06:00:00+00:00,11.0035,0.0,0.0,0.0,12.8035,8.967541,1001.07874,48.0,77.67571,1.0
2025-05-12 07:00:00+00:00,10.703501,0.0,0.0,0.0,12.203501,6.601363,1000.7733,9.0,81.99008,0.0
2025-05-12 08:00:00+00:00,9.703501,0.0,0.0,0.0,11.453501,3.0652893,1000.64886,32.0,88.85461,1.0
2025-05-12 09:00:00+00:00,9.6035,0.0,0.0,0.0,10.5535,0.742159,1000.64636,97.0,87.94345,3.0
2025-05-12 10:00:00+00:00,9.453501,0.0,0.0,0.0,9.953501,1.26,1000.54333,94.0,88.23032,3.0
2025-05-12 11:00:00+00:00,9.0535,0.0,0.0,0.0,9.453501,2.4216523,1000.6325,61.0,89.409004,2.0
2025-05-12 12:00:00+00:00,9.0535,0.0,0.0,0.0,9.0035,4.278551,1000.6325,28.0,89.71477,1.0
2025-05-12 13:00:00+00:00,9.5535,0.0,0.0,0.0,9.7535,3.6,1000.94293,83.0,89.14495,3.0
2025-05-12 14:00:00+00:00,10.153501,0.0,0.0,0.0,10.0035,5.5450516,1001.4546,100.0,86.21802,3.0
2025-05-12 15:00:00+00:00,10.8035,0.0,0.0,0.0,10.7535,7.0934615,1001.3715,84.0,80.8936,3.0
2025-05-12 16:00:00+00:00,12.153501,0.1,0.0,0.0,12.153501,9.5416975,1001.4052,100.0,68.61834,51.0
2025-05-12 17:00:00+00:00,13.0535,0.3,0.0,0.0,13.8035,9.6480665,1001.5264,100.0,60.58197,51.0
2025-05-12 18:00:00+00:00,13.3035,0.3,0.0,0.0,14.8535,9.299225,1001.7313,65.0,62.340034,51.0
2025-05-12 19:00:00+00:00,14.1035,0.1,0.0,0.0,16.053501,9.605998,1001.8502,37.0,57.969296,51.0
2025-05-12 20:00:00+00:00,15.1035,0.0,0.0,0.0,17.3535,10.365251,1001.97394,13.0,52.315746,0.0
2025-05-12 21:00:00+00:00,15.953501,0.0,0.0,0.0,18.7535,11.35285,1001.89514,4.0,47.352043,0.0
2025-05-12 22:00:00+00:00,16.553501,0.0,0.0,0.0,19.9535,10.404249,1002.0089,2.0,43.09432,0.0
2025-05-12 23:00:00+00:00,16.9035,0.0,0.0,0.0,20.7535,10.248941,1002.01733,2.0,42.14741,0.0
2025-05-13 00:00:00+00:00,17.1035,0.0,0.0,0.0,21.0035,10.662626,1002.2207,12.0,41.47093,0.0
2025-05-13 01:00:00+00:00,17.3535,0.0,0.0,0.0,20.8535,8.0599,1002.3259,13.0,36.84529,0.0
2025-05-13 02:00:00+00:00,17.053501,0.0,0.0,0.0,20.1035,5.6492476,1002.418,6.0,38.223606,0.0
2025-05-13 03:00:00+00:00,15.703501,0.0,0.0,0.0,18.7035,3.644722,1003.0807,6.0,47.947258,0.0
2025-05-13 04:00:00+00:00,13.8035,0.0,0.0,0.0,16.9035,2.995797,1003.829,10.0,63.10243,0.0
2025-05-13 05:00:00+00:00,13.0035,0.0,0.0,0.0,15.3535,1.6981165,1004.4049,11.0,67.39502,0.0
2025-05-13 06:00:00+00:00,12.6035,0.0,0.0,0.0,14.1035,6.6624317,1004.79236,2.0,70.13549,0.0
2025-05-13 07:00:00+00:00,11.7535,0.0,0.0,0.0,13.203501,9.430695,1005.0691,100.0,79.12384,3.0
2025-05-13 08:00:00+00:00,10.7535,0.0,0.0,0.0,12.5035,11.230904,1005.9378,99.0,85.98719,3.0
2025-05-13 09:00:00+00:00,10.0535,0.0,0.0,0.0,11.8535,11.345713,1006.51587,32.0,88.28285,1.0
2025-05-13 10:00:00+00:00,9.453501,0.0,0.0,0.0,11.3035,12.503199,1006.8978,99.0,90.66592,3.0
2025-05-13 11:00:00+00:00,9.1035,0.0,0.0,0.0,10.903501,11.767651,1007.4848,100.0,91.57206,3.0
2025-05-13 12:00:00+00:00,8.903501,0.0,0.0,0.0,10.653501,13.619471,1008.07513,100.0,92.499916,3.0
2025-05-13 13:00:00+00:00,9.3535,0.0,0.0,0.0,11.5535,14.861722,1008.08685,100.0,89.12866,3.0
2025-05-13 14:00:00+00:00,9.653501,0.0,0.0,0.0,11.403501,14.465102,1008.69025,100.0,86.16717,3.0
2025-05-13 15:00:00+00:00,10.203501,0.0,0.0,0.0,11.5035,14.64209,1009.20056,100.0,82.205894,3.0
2025-05-13 16:00:00+00:00,11.1035,0.0,0.0,0.0,12.0535,14.584443,1009.6205,100.0,76.37423,3.0
2025-05-13 17:00:00+00:00,12.403501,0.0,0.0,0.0,13.1035,12.081473,1009.6528,99.0,69.37956,3.0
2025-05-13 18:00:00+00:00,13.5035,0.0,0.0,0.0,14.3535,9.693296,1009.68036,99.0,64.124916,3.0
2025-05-13 19:00:00+00:00,14.8535,0.0,0.0,0.0,15.953501,8.163749,1009.61395,97.0,59.162285,3.0
2025-05-13 20:00:00+00:00,15.7535,0.0,0.0,0.0,17.2035,8.65873,1009.3383,98.0,55.6506,3.0
2025-05-13 21:00:00+00:00,16.4035,0.0,0.0,0.0,18.2035,9.983106,1009.2547,100.0,53.57333,3.0
2025-05-13 22:00:00+00:00,17.1035,0.0,0.0,0.0,18.9535,10.950452,1009.1723,97.0,51.245316,3.0
2025-05-13 23:00:00+00:00,17.3535,0.0,0.0,0.0,19.303501,10.711135,1009.0789,98.0,51.31245,3.0
2025-05-14 00:00:00+00:00,17.553501,0.0,0.0,0.0,19.4035,9.984729,1008.6865,90.0,52.428055,3.0
2025-05-14 01:00:00+00:00,15.2535,0.0,0.0,0.0,18.2035,14.81259,1010.02106,99.0,62.154705,3.0
2025-05-14 02:00:00+00:00,14.8035,0.0,0.0,0.0,17.5035,13.954354,1010.0103,92.0,63.546574,3.0
2025-05-14 03:00:00+00:00,14.153501,0.0,0.0,0.0,16.553501,13.638489,1010.0934,56.0,66.27143,2.0
2025-05-14 04:00:00+00:00,13.5035,0.0,0.0,0.0,15.5535,12.882267,1010.1769,61.0,68.65921,2.0
2025-05-14 05:00:00+00:00,12.7535,0.0,0.0,0.0,14.703501,15.027575,1010.25757,86.0,73.09149,3.0
2025-05-14 06:00:00+00:00,11.8535,0.0,0.0,0.0,13.903501,14.761098,1010.3342,100.0,78.60368,3.0
2025-05-14 07:00:00+00:00,11.3535,0.0,0.0,0.0,13.2535,14.4415655,1010.42084,99.0,79.33457,3.0
2025-05-14 08:00:00+00:00,10.903501,0.0,0.0,0.0,12.703501,14.813682,1010.6084,100.0,78.46094,3.0
2025-05-14 09:00:00+00:00,10.403501,0.0,0.0,0.0,12.203501,14.221139,1010.59576,100.0,78.65462,3.0
2025-05-14 10:00:00+00:00,10.3035,0.0,0.0,0.0,11.8535,13.339445,1010.49384,100.0,78.639595,3.0
2025-05-14 11:00:00+00:00,10.3035,0.1,0.0,0.0,11.653501,12.241323,1010.49384,100.0,81.1024,51.0
2025-05-14 12:00:00+00:00,10.203501,0.2,0.0,0.0,11.453501,10.132897,1010.5906,100.0,84.19334,51.0
2025-05-14 13:00:00+00:00,9.903501,0.3,0.0,0.0,11.5535,12.472065,1010.6824,100.0,85.607155,51.0
2025-05-14 14:00:00+00:00,9.8535,0.2,0.0,0.0,11.3035,12.96125,1011.0782,100.0,85.89427,51.0
2025-05-14 15:00:00+00:00,10.0535,0.1,0.0,0.0,11.2535,11.334285,1011.2818,100.0,85.0416,51.0
2025-05-14 16:00:00+00:00,10.453501,0.0,0.0,0.0,11.453501,7.7650757,1011.58984,100.0,83.0831,3.0
2025-05-14 17:00:00+00:00,10.8535,0.0,0.0,0.0,11.8535,5.8603754,1011.69934,100.0,80.900406,3.0
2025-05-14 18:00:00+00:00,11.403501,0.0,0.0,0.0,12.6035,6.1305785,1011.91156,100.0,77.47333,3.0
2025-05-14 19:00:00+00:00,11.8035,0.0,0.0,0.0,13.203501,5.5567255,1012.21967,100.0,75.45297,3.0
2025-05-14 20:00:00+00:00,12.0035,0.0,0.0,0.0,13.703501,4.3536186,1012.22473,100.0,74.97423,3.0
2025-05-14 21:00:00+00:00,12.403501,0.0,0.0,0.0,14.3535,3.7585104,1012.4331,100.0,71.548836,3.0
2025-05-14 22:00:00+00:00,13.7535,0.0,0.0,0.0,15.7535,2.1068459,1012.3675,94.0,63.525047,3.0
2025-05-14 23:00:00+00:00,15.5535,0.0,0.0,0.0,17.303501,2.0523157,1012.114,57.0,53.165657,2.0
2025-05-15 00:00:00+00:00,16.053501,0.0,0.0,0.0,17.5035,5.232399,1011.7289,100.0,45.753853,3.0
2025-05-15 01:00:00+00:00,15.7535,0.0,0.0,0.0,16.2535,11.1090765,1011.9202,78.0,43.627846,2.0
2025-05-15 02:00:00+00:00,14.2535,0.0,0.0,0.0,15.9035,7.3997297,1012.28064,73.0,50.472263,2.0
2025-05-15 03:00:00+00:00,13.153501,0.0,0.0,0.0,15.1035,3.244996,1012.4519,100.0,61.450344,3.0
2025-05-15 04:00:00+00:00,12.203501,0.0,0.0,0.0,14.153501,0.9,1013.02423,100.0,71.26671,3.0
2025-05-15 05:00:00+00:00,11.6035,0.0,0.0,0.0,13.2535,5.004518,1013.5054,100.0,64.13885,3.0
2025-05-15 06:00:00+00:00,10.8535,0.0,0.0,0.0,12.453501,7.3094187,1013.68524,100.0,67.64146,3.0
2025-05-15 07:00:00+00:00,10.5535,0.0,0.0,0.0,11.953501,9.801326,1013.67755,100.0,69.486595,3.0
2025-05-15 08:00:00+00:00,10.203501,0.0,0.0,0.0,11.5035,9.449572,1013.76794,100.0,71.623795,3.0
2025-05-15 09:00:00+00:00,9.653501,0.0,0.0,0.0,11.0535,9.224011,1013.95264,97.0,72.270546,3.0
2025-05-15 10:00:00+00:00,8.903501,0.0,0.0,0.0,10.453501,6.830519,1014.1318,100.0,78.42778,3.0
2025-05-15 11:00:00+00:00,8.453501,0.0,0.0,0.0,9.7535,6.698806,1014.2196,59.0,82.264496,2.0
2025-05-15 12:00:00+00:00,8.153501,0.0,0.0,0.0,9.2535,7.6579366,1014.2119,100.0,83.955055,3.0
2025-05-15 13:00:00+00:00,8.453501,0.0,0.0,0.0,9.903501,9.499158,1013.82245,99.0,80.01227,3.0
2025-05-15 14:00:00+00:00,8.8535,0.0,0.0,0.0,9.903501,12.015589,1013.8325,100.0,77.0689,3.0
2025-05-15 15:00:00+00:00,9.703501,0.0,0.0,0.0,10.5535,12.785069,1013.75525,100.0,72.78491,3.0
2025-05-15 16:00:00+00:00,11.1035,0.0,0.0,0.0,11.8535,12.849528,1013.79083,100.0,64.69946,3.0
2025-05-15 17:00:00+00:00,12.203501,0.0,0.0,0.0,13.2535,12.43434,1013.5207,100.0,58.9183,3.0
2025-05-15 18:00:00+00:00,12.653501,0.0,0.0,0.0,14.1035,11.672275,1013.43243,100.0,56.014046,3.0
2025-05-15 19:00:00+00:00,13.0535,0.0,0.0,0.0,14.5535,12.320471,1013.2437,100.0,52.49815,3.0
2025-05-15 20:00:00+00:00,13.0035,0.0,0.0,0.0,14.903501,14.8257065,1013.44104,100.0,54.363136,3.0
2025-05-15 21:00:00+00:00,12.5035,0.0,0.0,0.0,15.0035,15.130711,1013.528,100.0,56.96553,3.0
2025-05-15 22:00:00+00:00,12.153501,0.1,0.0,0.0,14.8035,12.85205,1013.61865,100.0,58.29034,51.0
2025-05-15 23:00:00+00:00,12.1035,0.1,0.0,0.0,14.653501,11.414043,1013.6173,100.0,58.893482,51.0
2025-05-16 00:00:00+00:00,11.953501,0.1,0.0,0.0,14.403501,10.934166,1013.31573,100.0,57.83269,51.0
2025-05-16 01:00:00+00:00,10.8035,0.5,0.0,0.0,13.403501,13.619471,1013.28674,100.0,72.987,53.0
2025-05-16 02:00:00+00:00,10.153501,0.6,0.0,0.0,12.5535,14.897651,1013.0717,100.0,77.54286,53.0
2025-05-16 03:00:00+00:00,9.653501,0.4,0.0,0.0,11.8035,12.303366,1012.7611,100.0,81.0144,51.0
2025-05-16 04:00:00+00:00,9.453501,0.2,0.0,0.0,11.203501,10.182337,1012.756,100.0,83.81884,51.0
2025-05-16 05:00:00+00:00,9.3535,0.1,0.0,0.0,10.8035,10.441552,1012.7534,100.0,85.842255,51.0
2025-05-16 06:00:00+00:00,9.3535,0.1,0.0,0.0,10.5035,10.495713,1012.7534,100.0,87.02472,51.0
2025-05-16 07:00:00+00:00,9.3535,0.1,0.0,0.0,10.3035,11.901798,1012.6542,100.0,87.92097,51.0
2025-05-16 08:00:00+00:00,9.3035,0.0,0.0,0.0,10.153501,12.108261,1012.5535,100.0,89.12458,3.0
2025-05-16 09:00:00+00:00,9.3035,0.0,0.0,0.0,10.0535,10.823973,1012.4543,100.0,87.61671,3.0
2025-05-16 10:00:00+00:00,9.2535,0.2,0.0,0.0,9.953501,10.694485,1012.35376,100.0,86.42165,51.0
2025-05-16 11:00:00+00:00,9.203501,0.2,0.0,0.0,9.8535,10.08,1012.2532,100.0,85.826584,51.0
2025-05-16 12:00:00+00:00,9.3035,0.1,0.0,0.0,9.7535,10.823973,1012.05707,100.0,85.25094,51.0
